cc_num,amount,merch_lat,merch_long,atm_id,freq_date,average_date,total_date,freq_merc,average_merc,total_merc,freq_type,average_type,total_type,average_id,total_id,class
1405553000,72.18,40.179892,-78.590587,77389381,2,40.405,80.81,2,80.735,161.47,12,95.7575,1149.09,72.18,72.18,2
1360950581,8.97,40.841663,-79.78164,91087195,1,8.97,8.97,3,5.926666667,17.78,8,4.84625,38.77,8.97,8.97,2
1325943560,51.37,41.432996,-78.737254,17575034,1,51.37,51.37,2,62.24,124.48,24,56.39791667,1353.55,51.37,51.37,2
1429126096,55.33,40.899297,-78.232618,33398181,1,55.33,55.33,2,53.315,106.63,14,50.83714286,711.72,55.33,55.33,2
1369515102,23.36,40.396418,-78.917741,65320709,1,23.36,23.36,1,23.36,23.36,9,44.56111111,401.05,23.36,23.36,2
1420934684,7.46,39.669593,-78.852685,97909453,1,7.46,7.46,1,7.46,7.46,15,106.248,1593.72,7.46,7.46,2
1446643220,89.29,40.147164,-78.321121,50652860,1,89.29,89.29,2,80.735,161.47,12,95.7575,1149.09,89.29,89.29,2
1415889038,35.46,39.797592,-79.83289,29317844,1,35.46,35.46,2,24.75,49.5,24,56.39791667,1353.55,35.46,35.46,2
1444755620,7.84,40.751461,-79.136766,42464457,1,7.84,7.84,1,7.84,7.84,13,78.41615385,1019.41,7.84,7.84,2
1385163996,85.03,41.347389,-79.501836,96867754,1,85.03,85.03,1,85.03,85.03,12,95.7575,1149.09,85.03,85.03,2
1431899715,8.23,41.239417,-78.881944,65124147,1,8.23,8.23,2,56.45,112.9,15,38.26133333,573.92,8.23,8.23,2
1403604395,10.67,39.600321,-78.604848,94672015,1,10.67,10.67,2,49.44,98.88,9,44.56111111,401.05,10.67,10.67,2
1334009599,6.57,40.580092,-78.987887,8314994,1,6.57,6.57,1,6.57,6.57,14,50.83714286,711.72,6.57,6.57,2
1449962981,141.2,40.08247,-79.268405,31997256,1,141.2,141.2,2,111.495,222.99,12,95.7575,1149.09,141.2,141.2,2
1428558679,131.16,40.546458,-78.979129,10221761,1,131.16,131.16,1,131.16,131.16,18,57.31111111,1031.6,131.16,131.16,2
1433087048,154.07,39.587203,-78.370473,48865135,2,129.37,258.74,1,154.07,154.07,14,105.9857143,1483.8,154.07,154.07,2
1411324524,94.75,40.61523,-79.146209,93455596,1,94.75,94.75,1,94.75,94.75,12,95.7575,1149.09,94.75,94.75,2
1329532927,122.76,41.010726,-78.813522,97884026,1,122.76,122.76,1,122.76,122.76,5,115.16,575.8,122.76,122.76,2
1438001525,88.21,40.194793,-79.146927,81647774,1,88.21,88.21,2,49.44,98.88,9,44.56111111,401.05,88.21,88.21,2
1400335665,9.01,41.346091,-78.308845,5982158,1,9.01,9.01,1,9.01,9.01,4,6.49,25.96,9.01,9.01,2
1365429380,55.98,40.51455,-78.870871,98829798,1,55.98,55.98,1,55.98,55.98,24,56.39791667,1353.55,55.98,55.98,2
1404800045,3.67,41.407729,-78.824566,71552903,1,3.67,3.67,1,3.67,3.67,15,106.248,1593.72,3.67,3.67,2
1334089715,4.5,40.348353,-79.193188,3907634,2,11.12,22.24,3,5.926666667,17.78,8,4.84625,38.77,4.5,4.5,2
1443183069,72.14,40.911302,-79.288093,50837175,2,37.95,75.9,1,72.14,72.14,24,56.39791667,1353.55,72.14,72.14,2
1441848075,164.81,40.149223,-78.288155,44167929,2,83,166,1,164.81,164.81,18,57.31111111,1031.6,164.81,164.81,2
1387927107,13.47,40.282089,-78.83121,35840664,1,13.47,13.47,3,9.42,28.26,13,78.41615385,1019.41,13.47,13.47,2
1386815287,1.6,39.553976,-79.013871,86908771,1,1.6,1.6,1,1.6,1.6,5,115.16,575.8,1.6,1.6,2
1375542562,60.9,40.87537,-79.49384,43259328,1,60.9,60.9,1,60.9,60.9,24,56.39791667,1353.55,60.9,60.9,2
1446697947,498.72,39.503175,-78.264045,512916,1,498.72,498.72,1,498.72,498.72,15,106.248,1593.72,498.72,498.72,2
1438270463,7.84,41.066701,-78.941481,34577905,1,7.84,7.84,2,302.23,604.46,13,78.41615385,1019.41,7.84,7.84,2
1326037774,89.62,41.306874,-79.285838,74912544,1,89.62,89.62,1,89.62,89.62,12,95.7575,1149.09,89.62,89.62,2
1408216432,31.47,40.609127,-79.314265,59192312,2,18.985,37.97,1,31.47,31.47,14,105.9857143,1483.8,31.47,31.47,2
1334075455,17.74,39.780695,-79.753528,41199190,2,11.12,22.24,2,14.035,28.07,14,105.9857143,1483.8,17.74,17.74,2
1425751727,7.13,40.496658,-80.163775,89757222,1,7.13,7.13,1,7.13,7.13,4,6.49,25.96,7.13,7.13,2
1421175493,8.01,41.434585,-78.716342,91992352,1,8.01,8.01,1,8.01,8.01,8,22.61125,180.89,8.01,8.01,2
1332615606,20.08,40.344184,-80.04896,72968550,1,20.08,20.08,2,29.655,59.31,8,22.61125,180.89,20.08,20.08,2
1398184979,9.6,40.545475,-79.465404,6026011,1,9.6,9.6,1,9.6,9.6,14,105.9857143,1483.8,9.6,9.6,2
1345089503,2.82,40.135262,-78.605169,31532921,2,34.81,69.62,1,2.82,2.82,9,44.56111111,401.05,2.82,2.82,2
1346357280,7.99,39.570172,-79.407636,90295218,1,7.99,7.99,3,9.42,28.26,13,78.41615385,1019.41,7.99,7.99,2
1343926224,81.79,40.551389,-79.309123,7297533,2,66.105,132.21,2,111.495,222.99,12,95.7575,1149.09,81.79,81.79,2
1427872727,7.18,40.586625,-79.375428,10488942,1,7.18,7.18,3,75.99,227.97,9,44.56111111,401.05,7.18,7.18,2
1367201818,19.51,40.428709,-78.21015,64227580,1,19.51,19.51,1,19.51,19.51,5,115.16,575.8,19.51,19.51,2
1347812395,84.52,41.205745,-80.07796,93295253,1,84.52,84.52,1,84.52,84.52,12,95.7575,1149.09,84.52,84.52,2
1433107081,104.67,39.778291,-79.457333,42192923,2,129.37,258.74,2,56.45,112.9,15,38.26133333,573.92,104.67,104.67,2
1341106258,55.39,40.238928,-79.819144,2727226,1,55.39,55.39,1,55.39,55.39,7,44.44571429,311.12,55.39,55.39,2
1405519960,8.63,39.499524,-79.535713,24313094,2,40.405,80.81,1,8.63,8.63,4,6.49,25.96,8.63,8.63,2
1369839753,1.33,40.256741,-78.489759,57685731,1,1.33,1.33,1,1.33,1.33,13,78.41615385,1019.41,1.33,1.33,2
1386960129,10.68,40.740619,-80.017487,80622734,1,10.68,10.68,1,10.68,10.68,14,105.9857143,1483.8,10.68,10.68,2
1381671392,75.09,40.124374,-79.198063,92344570,1,75.09,75.09,1,75.09,75.09,14,50.83714286,711.72,75.09,75.09,2
1350843486,3.75,39.599334,-79.602987,69067402,1,3.75,3.75,1,3.75,3.75,8,22.61125,180.89,3.75,3.75,2
1451239211,49,40.394304,-79.962274,67987610,1,49,49,1,49,49,15,38.26133333,573.92,49,49,2
1362825331,90.19,40.020417,-79.027912,88234823,1,90.19,90.19,1,90.19,90.19,18,57.31111111,1031.6,90.19,90.19,2
1422078487,3.78,39.926001,-80.140806,19035307,1,3.78,3.78,2,2.72,5.44,15,106.248,1593.72,3.78,3.78,2
1386269637,7.3,39.686896,-78.682048,70726817,1,7.3,7.3,1,7.3,7.3,14,50.83714286,711.72,7.3,7.3,2
1418713636,2.58,39.771382,-78.225432,68729707,1,2.58,2.58,1,2.58,2.58,15,106.248,1593.72,2.58,2.58,2
1441400877,5.98,40.355947,-79.466118,77352514,1,5.98,5.98,1,5.98,5.98,13,78.41615385,1019.41,5.98,5.98,2
1399022651,1.66,40.487158,-79.983819,87552294,1,1.66,1.66,2,2.72,5.44,15,106.248,1593.72,1.66,1.66,2
1378540441,41.3,41.277949,-78.601485,21030888,1,41.3,41.3,1,41.3,41.3,7,44.44571429,311.12,41.3,41.3,2
1345913432,71.55,39.968578,-79.133448,9473379,1,71.55,71.55,1,71.55,71.55,24,56.39791667,1353.55,71.55,71.55,2
1449474743,4.11,39.558087,-79.60546,25559651,1,4.11,4.11,2,3.07,6.14,15,106.248,1593.72,4.11,4.11,2
1370462139,118.78,40.582592,-79.623266,71965864,1,118.78,118.78,1,118.78,118.78,12,95.7575,1149.09,118.78,118.78,2
1404653495,71.41,40.676747,-79.91796,72975213,1,71.41,71.41,1,71.41,71.41,15,38.26133333,573.92,71.41,71.41,2
1433600122,1.91,39.644121,-79.944583,41038598,1,1.91,1.91,2,1.66,3.32,8,4.84625,38.77,1.91,1.91,2
1343916619,50.42,41.204093,-78.581253,24672009,2,66.105,132.21,1,50.42,50.42,14,105.9857143,1483.8,50.42,50.42,2
1355122219,99.12,40.181565,-79.066938,23568471,1,99.12,99.12,1,99.12,99.12,18,57.31111111,1031.6,99.12,99.12,2
1448302683,37.86,39.818894,-79.281079,47521247,1,37.86,37.86,3,64.14666667,192.44,24,56.39791667,1353.55,37.86,37.86,2
1356028099,62.66,41.384957,-80.175383,667272,2,67.46,134.92,3,64.14666667,192.44,24,56.39791667,1353.55,62.66,62.66,2
1327248152,75.64,41.086234,-79.950888,87315066,1,75.64,75.64,2,73.07,146.14,24,56.39791667,1353.55,75.64,75.64,2
1360509876,2.93,40.430357,-78.955044,40355436,1,2.93,2.93,1,2.93,2.93,14,50.83714286,711.72,2.93,2.93,2
1451080730,91.92,40.263006,-79.249046,746090,1,91.92,91.92,3,64.14666667,192.44,24,56.39791667,1353.55,91.92,91.92,2
1439569817,4.14,41.142825,-78.693851,57262598,1,4.14,4.14,1,4.14,4.14,8,4.84625,38.77,4.14,4.14,2
1362435389,32.6,40.517061,-79.012311,25403244,1,32.6,32.6,1,32.6,32.6,14,50.83714286,711.72,32.6,32.6,2
1406452123,87.48,41.242073,-79.848769,34823088,1,87.48,87.48,3,44.96,134.88,18,57.31111111,1031.6,87.48,87.48,2
1423752454,22.55,41.155089,-79.956701,4602552,1,22.55,22.55,1,22.55,22.55,14,50.83714286,711.72,22.55,22.55,2
1410132313,14.45,40.446165,-79.62248,18280289,1,14.45,14.45,2,8.29,16.58,15,38.26133333,573.92,14.45,14.45,2
1331659001,96.53,40.410183,-79.523826,55368889,1,96.53,96.53,1,96.53,96.53,12,95.7575,1149.09,96.53,96.53,2
1369050934,9.58,40.651997,-79.182491,59198970,1,9.58,9.58,1,9.58,9.58,18,57.31111111,1031.6,9.58,9.58,2
1361315914,73.11,40.851581,-79.731044,78039094,1,73.11,73.11,2,62.24,124.48,24,56.39791667,1353.55,73.11,73.11,2
1334349804,258.21,41.208861,-79.716546,81632756,1,258.21,258.21,1,258.21,258.21,13,78.41615385,1019.41,258.21,258.21,2
1377779860,10.33,41.122546,-80.096414,40378824,1,10.33,10.33,2,14.035,28.07,14,105.9857143,1483.8,10.33,10.33,2
1425446920,22.18,40.433976,-79.92088,23994515,1,22.18,22.18,1,22.18,22.18,7,44.44571429,311.12,22.18,22.18,2
1331824130,51.3,39.83139,-80.137874,39807458,1,51.3,51.3,2,53.315,106.63,14,50.83714286,711.72,51.3,51.3,2
1341324462,78.68,39.981629,-80.009538,25713428,1,78.68,78.68,2,57.43,114.86,24,56.39791667,1353.55,78.68,78.68,2
1403858688,14.27,40.749168,-79.088083,77778819,1,14.27,14.27,1,14.27,14.27,18,57.31111111,1031.6,14.27,14.27,2
1401006049,1.27,39.903937,-79.478868,58376690,1,1.27,1.27,1,1.27,1.27,18,57.31111111,1031.6,1.27,1.27,2
1370026343,36.89,39.513979,-78.469611,52334351,1,36.89,36.89,1,36.89,36.89,14,105.9857143,1483.8,36.89,36.89,2
1381302001,426.4,39.866329,-78.442181,66569206,1,426.4,426.4,1,426.4,426.4,5,115.16,575.8,426.4,426.4,2
1435722609,20.4,40.995437,-79.393034,71634883,1,20.4,20.4,1,20.4,20.4,9,44.56111111,401.05,20.4,20.4,2
1408215417,6.5,40.521623,-79.302544,65517512,2,18.985,37.97,1,6.5,6.5,8,22.61125,180.89,6.5,6.5,2
1427659000,61.2,39.995828,-78.390777,81920952,1,61.2,61.2,2,55.255,110.51,24,56.39791667,1353.55,61.2,61.2,2
1423490004,30.74,39.906453,-79.537243,81544677,1,30.74,30.74,1,30.74,30.74,15,38.26133333,573.92,30.74,30.74,2
1334366034,103.04,40.178813,-79.401387,88466712,1,103.04,103.04,1,103.04,103.04,18,57.31111111,1031.6,103.04,103.04,2
1419184344,55.75,41.033613,-80.055507,96763254,1,55.75,55.75,3,53.2,159.6,24,56.39791667,1353.55,55.75,55.75,2
1371337489,70.5,40.048189,-78.624832,10929988,1,70.5,70.5,2,73.07,146.14,24,56.39791667,1353.55,70.5,70.5,2
1376555038,65.88,40.044867,-79.603611,23581685,1,65.88,65.88,1,65.88,65.88,18,57.31111111,1031.6,65.88,65.88,2
1408412987,27.62,40.105987,-78.524776,75823580,1,27.62,27.62,1,27.62,27.62,9,44.56111111,401.05,27.62,27.62,2
1345143240,66.8,41.182297,-78.995187,72926048,2,34.81,69.62,1,66.8,66.8,12,95.7575,1149.09,66.8,66.8,2
1434382367,24.91,39.554057,-79.103947,86732116,2,14.61,29.22,1,24.91,24.91,14,50.83714286,711.72,24.91,24.91,2
1416510215,9.52,40.158622,-78.544778,32688030,1,9.52,9.52,1,9.52,9.52,8,4.84625,38.77,9.52,9.52,2
1400919463,58.78,39.922314,-78.796167,72323731,1,58.78,58.78,2,40.135,80.27,18,57.31111111,1031.6,58.78,58.78,2
1374708866,1.45,40.671562,-79.909671,52484605,1,1.45,1.45,1,1.45,1.45,14,105.9857143,1483.8,1.45,1.45,2
1385209597,13.95,41.012717,-78.285624,24192958,1,13.95,13.95,1,13.95,13.95,14,105.9857143,1483.8,13.95,13.95,2
1383276012,5.53,40.08799,-78.360197,35991809,1,5.53,5.53,1,5.53,5.53,5,115.16,575.8,5.53,5.53,2
1434392459,4.31,41.209328,-78.651321,53259585,2,14.61,29.22,3,5.926666667,17.78,8,4.84625,38.77,4.31,4.31,2
1390664748,139.48,40.179655,-79.823177,23926523,1,139.48,139.48,3,75.99,227.97,9,44.56111111,401.05,139.48,139.48,2
1375707596,51.88,40.744393,-78.302793,48069823,1,51.88,51.88,1,51.88,51.88,14,105.9857143,1483.8,51.88,51.88,2
1412814098,476.68,40.479209,-86.21468,96750445,4,691.43,2765.72,1,476.68,476.68,5,139.228,696.14,476.68,476.68,1
1412907332,9.41,39.866892,-86.213866,82304737,6,497.9883333,2987.93,1,9.41,9.41,6,6.083333333,36.5,9.41,9.41,1
1412837510,943.76,40.301954,-85.972251,13504496,4,691.43,2765.72,2,472.86,945.72,17,263.8882353,4486.1,943.76,943.76,1
1412966116,1004.66,40.92773,-86.756558,88530550,6,497.9883333,2987.93,1,1004.66,1004.66,17,263.8882353,4486.1,1004.66,1004.66,1
1412979171,339.05,41.158893,-86.535661,67571437,6,497.9883333,2987.93,2,231.76,463.52,13,121.5623077,1580.31,339.05,339.05,1
1412893962,242.48,40.180003,-85.96643,37085230,4,691.43,2765.72,1,242.48,242.48,20,42.6105,852.21,242.48,242.48,1
1412910668,10.91,40.884728,-85.704324,27893555,6,497.9883333,2987.93,1,10.91,10.91,21,62.51619048,1312.84,10.91,10.91,1
1412894933,1102.8,40.91728,-86.215146,42102168,4,691.43,2765.72,1,1102.8,1102.8,17,263.8882353,4486.1,1102.8,1102.8,1
1412904740,973.66,41.311228,-86.748343,28367314,6,497.9883333,2987.93,1,973.66,973.66,17,263.8882353,4486.1,973.66,973.66,1
1412911086,650.24,40.195781,-86.350786,28474500,6,497.9883333,2987.93,1,650.24,650.24,7,98.39428571,688.76,650.24,650.24,1
1345660663,93.86,41.652173,-85.554903,35958819,1,93.86,93.86,1,93.86,93.86,21,62.51619048,1312.84,93.86,93.86,2
1358035545,31.25,40.367651,-85.383261,46922014,1,31.25,31.25,2,18.97,37.94,14,32.60142857,456.42,31.25,31.25,2
1364996379,14.29,40.463599,-86.555446,73699347,1,14.29,14.29,2,10.005,20.01,20,42.6105,852.21,14.29,14.29,2
1349480013,124.47,41.092715,-84.946677,65433812,1,124.47,124.47,2,231.76,463.52,13,121.5623077,1580.31,124.47,124.47,2
1425220450,81.4,41.375518,-86.667577,54493803,1,81.4,81.4,2,53.485,106.97,18,42.30111111,761.42,81.4,81.4,2
1444994787,9.81,39.805478,-85.354367,86346337,1,9.81,9.81,1,9.81,9.81,15,11.47333333,172.1,9.81,9.81,2
1375934220,42.06,41.643306,-86.462163,48351744,1,42.06,42.06,1,42.06,42.06,7,55.71142857,389.98,42.06,42.06,2
1350754270,189.64,40.734432,-85.388999,88600192,1,189.64,189.64,1,189.64,189.64,15,117.2766667,1759.15,189.64,189.64,2
1410629642,32.39,39.910408,-85.1963,50219919,2,47.645,95.29,1,32.39,32.39,20,42.6105,852.21,32.39,32.39,2
1414358078,47.4,40.336917,-85.318219,22489715,2,26.82,53.64,1,47.4,47.4,15,117.2766667,1759.15,47.4,47.4,2
1405182886,8.82,40.189379,-86.034738,50837175,1,8.82,8.82,1,8.82,8.82,15,117.2766667,1759.15,8.82,8.82,2
1410639673,62.9,40.539909,-84.875953,70106602,2,47.645,95.29,1,62.9,62.9,20,42.6105,852.21,62.9,62.9,2
1347505717,38.27,40.179254,-85.333203,22806369,1,38.27,38.27,1,38.27,38.27,7,55.03428571,385.24,38.27,38.27,2
1377270518,3.72,41.659669,-86.373541,5766253,1,3.72,3.72,2,7.94,15.88,18,42.30111111,761.42,3.72,3.72,2
1425133666,103.5,41.104303,-86.77527,99233235,1,103.5,103.5,1,103.5,103.5,13,121.5623077,1580.31,103.5,103.5,2
1392886723,2.97,39.727773,-85.754744,32609493,1,2.97,2.97,1,2.97,2.97,15,11.47333333,172.1,2.97,2.97,2
1449442940,18.02,41.082844,-85.826914,28609889,2,63.12,126.24,1,18.02,18.02,20,42.6105,852.21,18.02,18.02,2
1330260375,80.45,39.73998,-86.219354,47525238,1,80.45,80.45,2,81.97,163.94,21,62.51619048,1312.84,80.45,80.45,2
1434843446,7.63,40.973258,-85.729042,99759438,1,7.63,7.63,2,40.04,80.08,20,42.6105,852.21,7.63,7.63,2
1384373269,74.48,40.6563,-85.507552,27552292,1,74.48,74.48,1,74.48,74.48,20,42.6105,852.21,74.48,74.48,2
1393283030,58.12,39.973951,-86.383721,50097654,1,58.12,58.12,2,55.095,110.19,21,62.51619048,1312.84,58.12,58.12,2
1354943094,35.24,41.437197,-86.771147,77352514,1,35.24,35.24,1,35.24,35.24,7,55.71142857,389.98,35.24,35.24,2
1375302945,28.76,39.835657,-86.011019,3157183,1,28.76,28.76,1,28.76,28.76,20,42.6105,852.21,28.76,28.76,2
1342371396,2.49,40.255435,-85.576011,49621600,1,2.49,2.49,2,3.775,7.55,17,263.8882353,4486.1,2.49,2.49,2
1435164459,1.41,39.868507,-86.055449,58545744,1,1.41,1.41,2,30.585,61.17,17,263.8882353,4486.1,1.41,1.41,2
1373466444,4.95,41.247126,-86.060517,82539009,1,4.95,4.95,1,4.95,4.95,6,6.083333333,36.5,4.95,4.95,2
1345908648,67.5,40.514029,-85.084306,11147541,1,67.5,67.5,2,61.225,122.45,21,62.51619048,1312.84,67.5,67.5,2
1342674247,44.22,41.317493,-86.732259,65209592,1,44.22,44.22,1,44.22,44.22,7,55.03428571,385.24,44.22,44.22,2
1429802042,60.19,41.666247,-85.572661,89046708,1,60.19,60.19,1,60.19,60.19,21,62.51619048,1312.84,60.19,60.19,2
1449873154,2.76,41.591573,-85.639933,9407107,1,2.76,2.76,1,2.76,2.76,15,117.2766667,1759.15,2.76,2.76,2
1414355154,6.24,40.061076,-85.418189,59749943,2,26.82,53.64,1,6.24,6.24,15,117.2766667,1759.15,6.24,6.24,2
1348222148,53.06,39.769263,-86.557735,25733211,1,53.06,53.06,1,53.06,53.06,7,55.03428571,385.24,53.06,53.06,2
1342198599,1.64,40.333157,-85.109157,72007198,2,26.785,53.57,1,1.64,1.64,17,263.8882353,4486.1,1.64,1.64,2
1436534831,5.72,40.787316,-86.538604,57384542,1,5.72,5.72,2,10.005,20.01,20,42.6105,852.21,5.72,5.72,2
1341265991,125.52,41.258669,-85.05667,94471526,1,125.52,125.52,2,125.45,250.9,13,121.5623077,1580.31,125.52,125.52,2
1365560969,1.02,39.943745,-86.215085,82989842,1,1.02,1.02,1,1.02,1.02,15,11.47333333,172.1,1.02,1.02,2
1354656085,39.22,40.370195,-86.671153,34971772,1,39.22,39.22,3,58.30666667,174.92,18,42.30111111,761.42,39.22,39.22,2
1338650509,25.73,41.644313,-85.425045,79440073,1,25.73,25.73,2,33.26,66.52,18,42.30111111,761.42,25.73,25.73,2
1342205687,51.93,39.904037,-85.113666,23605541,2,26.785,53.57,1,51.93,51.93,21,62.51619048,1312.84,51.93,51.93,2
1378342985,1.9,40.103429,-85.359687,86244473,1,1.9,1.9,1,1.9,1.9,15,11.47333333,172.1,1.9,1.9,2
1332353621,15.64,41.362078,-85.793799,13472146,1,15.64,15.64,1,15.64,15.64,18,42.30111111,761.42,15.64,15.64,2
1357802389,82.29,41.380558,-85.095449,37378899,1,82.29,82.29,1,82.29,82.29,14,32.60142857,456.42,82.29,82.29,2
1347210113,6.94,40.815867,-85.236654,42671145,1,6.94,6.94,1,6.94,6.94,6,6.083333333,36.5,6.94,6.94,2
1409620979,5.14,41.506516,-86.658624,95359700,1,5.14,5.14,1,5.14,5.14,14,32.60142857,456.42,5.14,5.14,2
1374160051,25.57,41.579387,-84.910416,85425033,2,16.86,33.72,2,53.485,106.97,18,42.30111111,761.42,25.57,25.57,2
1450167478,35.35,41.493101,-85.850087,5435098,1,35.35,35.35,2,19.565,39.13,14,32.60142857,456.42,35.35,35.35,2
1386783535,56.45,40.930175,-86.784412,12414871,1,56.45,56.45,1,56.45,56.45,21,62.51619048,1312.84,56.45,56.45,2
1386483917,6.2,39.859613,-86.153222,10216231,1,6.2,6.2,1,6.2,6.2,7,98.39428571,688.76,6.2,6.2,2
1372620241,20.7,41.575726,-86.344113,72975213,1,20.7,20.7,1,20.7,20.7,18,42.30111111,761.42,20.7,20.7,2
1438534766,57.16,41.385356,-86.005557,29921638,1,57.16,57.16,2,67.865,135.73,21,62.51619048,1312.84,57.16,57.16,2
1396402438,153.76,41.12207,-85.265116,61898134,1,153.76,153.76,1,153.76,153.76,7,55.71142857,389.98,153.76,153.76,2
1367365876,25.87,40.548464,-85.292248,54685758,1,25.87,25.87,1,25.87,25.87,3,13.69666667,41.09,25.87,25.87,2
1428251177,31.36,40.437142,-85.098992,77778819,1,31.36,31.36,1,31.36,31.36,20,42.6105,852.21,31.36,31.36,2
1341680088,79.81,39.714708,-85.100507,47860490,1,79.81,79.81,2,68.99,137.98,21,62.51619048,1312.84,79.81,79.81,2
1375186897,1.88,39.708749,-84.928424,49190458,1,1.88,1.88,1,1.88,1.88,6,6.083333333,36.5,1.88,1.88,2
1381648025,15.03,39.831708,-86.285165,59005247,1,15.03,15.03,1,15.03,15.03,7,98.39428571,688.76,15.03,15.03,2
1422818753,52.07,41.034237,-86.791629,65470992,1,52.07,52.07,2,55.095,110.19,21,62.51619048,1312.84,52.07,52.07,2
1428552558,3.03,41.254243,-86.095837,66569206,1,3.03,3.03,1,3.03,3.03,15,11.47333333,172.1,3.03,3.03,2
1336516482,79.15,40.751436,-85.888605,48641548,1,79.15,79.15,1,79.15,79.15,18,42.30111111,761.42,79.15,79.15,2
1337117396,125.38,39.717333,-86.002689,9788848,2,67.43,134.86,2,125.45,250.9,13,121.5623077,1580.31,125.38,125.38,2
1417261661,30.91,41.025983,-86.390291,88191744,1,30.91,30.91,1,30.91,30.91,14,32.60142857,456.42,30.91,30.91,2
1398050702,42.99,40.678302,-86.505108,26300139,1,42.99,42.99,2,24.8,49.6,15,11.47333333,172.1,42.99,42.99,2
1365871195,54.95,40.022772,-86.480761,9457034,1,54.95,54.95,2,61.225,122.45,21,62.51619048,1312.84,54.95,54.95,2
1422928587,2.72,40.115399,-86.089861,36774333,1,2.72,2.72,2,2.66,5.32,15,11.47333333,172.1,2.72,2.72,2
1440861449,348.08,40.695722,-86.214182,89334478,1,348.08,348.08,1,348.08,348.08,17,263.8882353,4486.1,348.08,348.08,2
1348723284,5.44,41.578083,-86.143147,57572918,1,5.44,5.44,1,5.44,5.44,7,98.39428571,688.76,5.44,5.44,2
1434197472,59.96,40.856779,-85.368144,34641590,1,59.96,59.96,2,74.82,149.64,21,62.51619048,1312.84,59.96,59.96,2
1362353840,2.64,41.357283,-85.98965,67666744,2,30.405,60.81,2,7.84,15.68,15,117.2766667,1759.15,2.64,2.64,2
1327169450,20.89,40.36636,-86.194677,31938990,1,20.89,20.89,1,20.89,20.89,18,42.30111111,761.42,20.89,20.89,2
1399824253,2.57,40.402343,-86.277312,4602552,1,2.57,2.57,1,2.57,2.57,17,263.8882353,4486.1,2.57,2.57,2
1449511686,9.02,40.556669,-85.759431,93455596,1,9.02,9.02,1,9.02,9.02,6,6.083333333,36.5,9.02,9.02,2
1367767558,48.69,40.761101,-86.818158,79343954,1,48.69,48.69,1,48.69,48.69,20,42.6105,852.21,48.69,48.69,2
1346665279,43.96,40.785551,-85.001387,77224330,1,43.96,43.96,1,43.96,43.96,14,32.60142857,456.42,43.96,43.96,2
1337106250,9.48,41.460915,-85.308344,72520789,2,67.43,134.86,1,9.48,9.48,15,117.2766667,1759.15,9.48,9.48,2
1329052401,76.64,40.863545,-85.00502,28392101,1,76.64,76.64,1,76.64,76.64,13,121.5623077,1580.31,76.64,76.64,2
1388131259,7.56,41.05717,-85.164907,4077374,2,22.81,45.62,1,7.56,7.56,15,11.47333333,172.1,7.56,7.56,2
1335454290,40.79,41.558987,-85.842426,81423842,1,40.79,40.79,2,33.26,66.52,18,42.30111111,761.42,40.79,40.79,2
1352992192,11.56,40.374345,-86.575281,56164008,1,11.56,11.56,1,11.56,11.56,15,117.2766667,1759.15,11.56,11.56,2
1405086414,72.45,40.928384,-86.179615,26949192,1,72.45,72.45,2,40.04,80.08,20,42.6105,852.21,72.45,72.45,2
1354477765,67.73,40.659429,-86.534531,61361294,2,95.43,190.86,2,52.11,104.22,20,42.6105,852.21,67.73,67.73,2
1449382347,108.22,40.0146,-85.247489,67779208,2,63.12,126.24,1,108.22,108.22,7,55.03428571,385.24,108.22,108.22,2
1379076912,1319,41.654537,-84.858044,94672015,1,1319,1319,1,1319,1319,15,117.2766667,1759.15,1319,1319,2
1435393610,54.59,41.395964,-86.212799,75820633,1,54.59,54.59,2,53.895,107.79,7,55.03428571,385.24,54.59,54.59,2
1440694280,3.8,41.63225,-86.312268,76254130,1,3.8,3.8,1,3.8,3.8,17,263.8882353,4486.1,3.8,3.8,2
1434463010,9.1,41.453473,-85.90633,20751784,1,9.1,9.1,1,9.1,9.1,3,13.69666667,41.09,9.1,9.1,2
1382217511,70.2,40.58676,-86.008423,86851923,1,70.2,70.2,1,70.2,70.2,21,62.51619048,1312.84,70.2,70.2,2
1362334656,58.17,41.000564,-85.289056,95693446,2,30.405,60.81,2,68.99,137.98,21,62.51619048,1312.84,58.17,58.17,2
1419084333,190.47,40.809135,-85.945929,54151307,1,190.47,190.47,2,96.75,193.5,5,139.228,696.14,190.47,190.47,2
1341344326,49.53,40.086686,-86.7716,29540693,1,49.53,49.53,1,49.53,49.53,21,62.51619048,1312.84,49.53,49.53,2
1366657535,5.01,40.962533,-84.979092,68610319,1,5.01,5.01,2,6.785,13.57,20,42.6105,852.21,5.01,5.01,2
1354913992,97.79,40.217809,-86.625121,91992352,1,97.79,97.79,1,97.79,97.79,15,117.2766667,1759.15,97.79,97.79,2
1335947751,53.2,40.925267,-86.45306,56254150,1,53.2,53.2,2,53.895,107.79,7,55.03428571,385.24,53.2,53.2,2
1387471214,7.06,40.973375,-85.756886,57672434,1,7.06,7.06,1,7.06,7.06,18,42.30111111,761.42,7.06,7.06,2
1378091275,2.6,41.540465,-85.146754,84312105,1,2.6,2.6,2,2.66,5.32,15,11.47333333,172.1,2.6,2.6,2
